#FamilyID	Likelihood of Family
OG0013284	-3.37154
OG0013285	-5.71726
OG0013286	-5.71726
OG0013287	-5.71726
OG0013288	-3.37154
OG0013289	-5.71726
OG0013290	-3.37154
OG0013291	-3.37154
OG0013292	-8.35183
OG0013293	-3.37154
OG0013294	-5.71726
OG0013295	-5.71726
OG0013296	-5.71726
OG0013297	-3.37154
OG0013298	-5.71726
OG0013299	-3.37154
OG0013300	-3.37154
OG0013301	-3.37154
OG0013302	-3.37154
OG0013303	-3.37154
OG0013304	-3.37154
OG0013305	-8.7039
OG0013306	-3.37154
OG0013307	-3.37154
OG0013308	-3.37154
OG0013309	-3.37154
OG0013310	-3.37154
OG0013311	-3.37154
OG0013312	-3.37154
OG0013313	-5.71726
OG0013314	-8.38119
OG0013315	-3.37154
OG0013316	-8.7039
OG0013317	-3.37154
OG0013318	-3.37154
OG0013319	-3.37154
OG0013320	-3.37154
OG0013321	-3.37154
OG0013322	-3.37154
OG0013323	-3.37154
OG0013324	-7.99406
OG0013325	-7.99406
OG0013326	-3.37154
OG0013327	-3.37154
OG0013328	-3.37154
OG0013329	-3.37154
OG0013330	-3.37154
OG0013331	-3.37154
OG0013332	-3.37154
OG0013333	-3.37154
OG0013334	-3.37154
OG0013335	-3.37154
OG0013336	-3.37154
OG0013337	-3.37154
OG0013338	-3.37154
OG0013339	-3.37154
OG0013340	-3.37154
OG0013341	-3.37154
OG0013342	-3.37154
OG0013343	-3.37154
OG0013344	-3.37154
OG0013345	-13.3194
OG0013346	-5.71726
OG0013347	-3.37154
OG0013348	-3.37154
OG0013349	-3.37154
OG0013350	-3.37154
OG0013351	-3.37154
OG0013352	-3.37154
OG0013353	-3.37154
OG0013354	-3.37154
OG0013355	-5.71726
OG0013356	-3.37154
OG0013357	-3.37154
OG0013358	-3.37154
OG0013359	-3.37154
OG0013360	-3.37154
OG0013361	-3.37154
OG0013362	-3.37154
OG0013363	-3.37154
OG0013364	-5.71726
OG0013365	-3.37154
OG0013366	-3.37154
OG0013367	-3.37154
OG0013368	-3.37154
OG0013369	-3.37154
OG0013370	-3.37154
OG0013371	-3.37154
OG0013372	-3.37154
OG0013373	-3.37154
OG0013374	-3.37154
OG0013375	-3.37154
OG0013376	-3.37154
OG0013377	-3.37154
OG0013378	-3.37154
OG0013379	-3.37154
OG0013380	-3.37154
OG0013381	-3.37154
OG0013382	-3.37154
OG0013383	-3.37154
OG0013384	-3.37154
OG0013385	-3.37154
OG0013386	-3.37154
OG0013387	-3.37154
OG0013388	-3.37154
OG0013389	-3.37154
OG0013390	-3.37154
OG0013391	-7.33347
OG0013392	-3.37154
OG0013393	-3.37154
OG0013394	-3.37154
OG0013395	-5.71726
OG0013396	-3.37154
OG0013397	-3.37154
OG0013398	-3.37154
OG0013399	-3.37154
OG0013400	-3.37154
OG0013401	-3.37154
OG0013402	-3.37154
OG0013403	-3.37154
OG0013404	-3.37154
OG0013405	-3.37154
OG0013406	-3.37154
OG0013407	-3.37154
OG0013408	-3.37154
OG0013409	-3.37154
OG0013410	-3.37154
OG0013411	-3.37154
OG0013412	-5.71726
OG0013413	-3.37154
OG0013414	-3.37154
OG0013415	-3.37154
OG0013416	-8.38119
OG0013417	-3.37154
OG0013418	-3.37154
OG0013419	-3.37154
OG0013420	-3.37154
OG0013421	-3.37154
OG0013422	-3.37154
OG0013423	-3.37154
OG0013424	-3.37154
OG0013425	-3.37154
OG0013426	-3.37154
OG0013427	-5.71726
OG0013428	-3.37154
OG0013429	-5.71726
OG0013430	-3.37154
OG0013431	-5.71726
OG0013432	-3.37154
OG0013433	-8.7039
OG0013434	-3.37154
OG0013435	-3.37154
OG0013436	-3.37154
OG0013437	-3.37154
OG0013438	-5.71726
OG0013439	-3.37154
OG0013440	-3.37154
OG0013441	-3.37154
OG0013442	-3.37154
OG0013443	-3.37154
OG0013444	-3.37154
OG0013445	-3.37154
OG0013446	-3.37154
OG0013447	-5.71726
OG0013448	-3.37154
OG0013449	-3.37154
OG0013450	-3.37154
OG0013451	-5.71726
OG0013452	-8.7039
OG0013453	-3.37154
OG0013454	-3.37154
OG0013455	-3.37154
OG0013456	-3.37154
OG0013457	-3.37154
OG0013458	-3.37154
OG0013459	-3.37154
OG0013460	-3.37154
OG0013461	-3.37154
OG0013462	-3.37154
OG0013463	-3.37154
OG0013464	-3.37154
OG0013465	-3.37154
OG0013466	-3.37154
OG0013467	-8.38119
OG0013468	-3.37154
OG0013469	-3.37154
OG0013470	-5.71726
OG0013471	-3.37154
OG0013472	-10.5542
OG0013473	-3.37154
OG0013474	-3.37154
OG0013475	-3.37154
OG0013476	-3.37154
OG0013477	-3.37154
OG0013478	-3.37154
OG0013479	-3.37154
OG0013480	-3.37154
OG0013481	-3.37154
OG0013482	-5.71726
OG0013483	-3.37154
OG0013484	-3.37154
OG0013485	-3.37154
OG0013486	-8.38119
OG0013487	-3.37154
OG0013488	-3.37154
OG0013489	-8.7039
OG0013490	-3.37154
OG0013491	-3.37154
OG0013492	-3.37154
OG0013493	-3.37154
OG0013494	-3.37154
OG0013495	-3.37154
OG0013496	-3.37154
OG0013497	-3.37154
OG0013498	-3.37154
OG0013499	-3.37154
OG0013500	-5.71726
OG0013501	-8.38119
OG0013502	-3.37154
OG0013503	-7.99406
OG0013504	-3.37154
OG0013505	-3.37154
OG0013506	-3.37154
OG0013507	-3.37154
OG0013508	-5.71726
OG0013509	-3.37154
OG0013510	-3.37154
OG0013511	-3.37154
OG0013512	-3.37154
OG0013513	-3.37154
OG0013514	-3.37154
OG0013515	-3.37154
OG0013516	-3.37154
OG0013517	-3.37154
OG0013518	-3.37154
OG0013519	-3.37154
OG0013520	-3.37154
OG0013521	-5.71726
OG0013522	-3.37154
OG0013523	-5.71726
OG0013524	-7.33347
OG0013525	-7.90366
OG0013526	-3.37154
OG0013527	-3.37154
OG0013528	-3.37154
OG0013529	-3.37154
OG0013530	-3.37154
OG0013531	-7.33347
OG0013532	-3.37154
OG0013533	-3.37154
OG0013534	-7.33347
OG0013535	-3.37154
OG0013536	-3.37154
OG0013537	-3.37154
OG0013538	-5.71726
OG0013539	-3.37154
OG0013540	-6.58573
OG0013541	-3.37154
OG0013542	-3.37154
OG0013543	-3.37154
OG0013544	-3.37154
OG0013545	-3.37154
OG0013546	-3.37154
OG0013547	-3.37154
OG0013548	-3.37154
OG0013549	-3.37154
OG0013550	-3.37154
OG0013551	-3.37154
OG0013552	-3.37154
OG0013553	-3.37154
OG0013554	-3.37154
OG0013555	-3.37154
OG0013556	-3.37154
OG0013557	-5.71726
OG0013558	-3.37154
OG0013559	-3.37154
OG0013560	-3.37154
OG0013561	-3.37154
OG0013562	-3.37154
OG0013563	-3.37154
OG0013564	-3.37154
OG0013565	-3.37154
OG0013566	-3.37154
OG0013567	-3.37154
OG0013568	-5.71726
OG0013569	-3.37154
OG0013570	-3.37154
OG0013571	-3.37154
OG0013572	-3.37154
OG0013573	-3.37154
OG0013574	-3.37154
OG0013575	-3.37154
OG0013576	-3.37154
OG0013577	-3.37154
OG0013578	-3.37154
OG0013579	-3.37154
OG0013580	-3.37154
OG0013581	-3.37154
OG0013582	-3.37154
OG0013583	-3.37154
OG0013584	-3.37154
OG0013585	-3.37154
OG0013586	-3.37154
OG0013587	-3.37154
OG0013588	-3.37154
OG0013589	-3.37154
OG0013590	-3.37154
OG0013591	-3.37154
OG0013592	-3.37154
OG0013593	-3.37154
OG0013594	-3.37154
OG0013595	-3.37154
OG0013596	-3.37154
OG0013597	-3.37154
OG0013598	-3.37154
OG0013599	-3.37154
OG0013600	-3.37154
OG0013601	-5.71726
OG0013602	-3.37154
OG0013603	-3.37154
OG0013604	-3.37154
OG0013605	-3.37154
OG0013606	-3.37154
OG0013607	-3.37154
OG0013608	-3.37154
OG0013609	-3.37154
OG0013610	-3.37154
OG0013611	-3.37154
OG0013612	-3.37154
OG0013613	-3.37154
OG0013614	-3.37154
OG0013615	-3.37154
OG0013616	-3.37154
OG0013617	-3.37154
OG0013618	-3.37154
OG0013619	-3.37154
OG0013620	-3.37154
OG0013621	-3.37154
OG0013622	-3.37154
OG0013623	-5.71726
OG0013624	-3.37154
OG0013625	-3.37154
OG0013626	-3.37154
OG0013627	-3.37154
OG0013628	-3.37154
OG0013629	-3.37154
OG0013630	-3.37154
OG0013631	-3.37154
OG0013632	-3.37154
OG0013633	-3.37154
OG0013634	-3.37154
OG0013635	-3.37154
OG0013636	-3.37154
OG0013637	-3.37154
OG0013638	-3.37154
OG0013639	-3.37154
OG0013640	-3.37154
OG0013641	-3.37154
OG0013642	-3.37154
OG0013643	-3.37154
OG0013644	-5.71726
OG0013645	-3.37154
OG0013646	-3.37154
OG0013647	-5.71726
OG0013648	-3.37154
OG0013649	-3.37154
OG0013650	-3.37154
OG0013651	-3.37154
OG0013652	-3.37154
OG0013653	-5.71726
OG0013654	-3.37154
OG0013655	-8.7039
OG0013656	-3.37154
OG0013657	-3.37154
OG0013658	-3.37154
OG0013659	-8.7039
OG0013660	-3.37154
OG0013661	-8.7039
OG0013662	-3.37154
OG0013663	-3.37154
OG0013664	-5.71726
OG0013665	-8.7039
OG0013666	-3.37154
OG0013667	-3.37154
OG0013668	-3.37154
OG0013669	-3.37154
OG0013670	-3.37154
OG0013671	-3.37154
OG0013672	-3.37154
OG0013673	-3.37154
OG0013674	-3.37154
OG0013675	-3.37154
OG0013676	-3.37154
OG0013677	-3.37154
OG0013678	-5.71726
OG0013679	-3.37154
OG0013680	-3.37154
OG0013681	-3.37154
OG0013682	-3.37154
OG0013683	-3.37154
OG0013684	-3.37154
OG0013685	-3.37154
OG0013686	-3.37154
OG0013687	-3.37154
OG0013688	-5.71726
OG0013689	-3.37154
OG0013690	-3.37154
OG0013691	-3.37154
OG0013692	-3.37154
OG0013693	-3.37154
OG0013694	-3.37154
OG0013695	-3.37154
OG0013696	-3.37154
OG0013697	-3.37154
OG0013698	-3.37154
OG0013699	-3.37154
OG0013700	-3.37154
OG0013701	-3.37154
OG0013702	-5.71726
OG0013703	-5.71726
OG0013704	-3.37154
OG0013705	-3.37154
OG0013706	-3.37154
OG0013707	-3.37154
OG0013708	-3.37154
OG0013709	-3.37154
OG0013710	-3.37154
OG0013711	-3.37154
OG0013712	-3.37154
OG0013713	-5.71726
OG0013714	-3.37154
OG0013715	-3.37154
OG0013716	-5.71726
OG0013717	-5.71726
OG0013718	-3.37154
OG0013719	-3.37154
OG0013720	-3.37154
OG0013721	-3.37154
OG0013722	-3.37154
OG0013723	-3.37154
OG0013724	-5.71726
OG0013725	-3.37154
OG0013726	-3.37154
OG0013727	-3.37154
OG0013728	-3.37154
OG0013729	-3.37154
OG0013730	-5.71726
OG0013731	-3.37154
OG0013732	-3.37154
OG0013733	-5.71726
OG0013734	-3.37154
OG0013735	-3.37154
OG0013736	-5.71726
OG0013737	-3.37154
OG0013738	-3.37154
OG0013739	-3.37154
OG0013740	-3.37154
OG0013741	-3.37154
OG0013742	-3.37154
OG0013743	-3.37154
OG0013744	-3.37154
OG0013745	-3.37154
OG0013746	-3.37154
OG0013747	-3.37154
OG0013748	-3.37154
OG0013749	-7.33347
OG0013750	-3.37154
OG0013751	-3.37154
OG0013752	-3.37154
OG0013753	-3.37154
OG0013754	-5.71726
OG0013755	-3.37154
OG0013756	-3.37154
OG0013757	-3.37154
OG0013758	-5.71726
OG0013759	-3.37154
OG0013760	-3.37154
OG0013761	-3.37154
OG0013762	-3.37154
OG0013763	-5.71726
OG0013764	-3.37154
OG0013765	-3.37154
OG0013766	-3.37154
OG0013767	-13.3194
OG0013768	-3.37154
OG0013769	-5.71726
OG0013770	-3.37154
OG0013771	-3.37154
OG0013772	-3.37154
OG0013773	-3.37154
OG0013774	-3.37154
OG0013775	-3.37154
OG0013776	-5.71726
OG0013777	-5.71726
OG0013778	-3.37154
OG0013779	-3.37154
OG0013780	-3.37154
OG0013781	-3.37154
OG0013782	-3.37154
OG0013783	-3.37154
OG0013784	-3.37154
OG0013785	-3.37154
OG0013786	-3.37154
OG0013787	-3.37154
OG0013788	-8.7039
OG0013789	-3.37154
OG0013790	-3.37154
OG0013791	-3.37154
OG0013792	-3.37154
OG0013793	-3.37154
OG0013794	-3.37154
OG0013795	-3.37154
OG0013796	-3.37154
OG0013797	-3.37154
OG0013798	-3.37154
OG0013799	-3.37154
OG0013800	-3.37154
OG0013801	-3.37154
OG0013802	-3.37154
OG0013803	-3.37154
OG0013804	-3.37154
OG0013805	-3.37154
OG0013806	-3.37154
OG0013807	-3.37154
OG0013808	-3.37154
OG0013809	-3.37154
OG0013810	-3.37154
OG0013811	-3.37154
OG0013812	-3.37154
OG0013813	-5.71726
OG0013814	-3.37154
OG0013815	-3.37154
OG0013816	-3.37154
OG0013817	-3.37154
OG0013818	-3.37154
OG0013819	-3.37154
OG0013820	-3.37154
OG0013821	-3.37154
OG0013822	-5.71726
OG0013823	-3.37154
OG0013824	-3.37154
OG0013825	-3.37154
OG0013826	-3.37154
OG0013827	-3.37154
OG0013828	-3.37154
OG0013829	-3.37154
OG0013830	-3.37154
OG0013831	-3.37154
OG0013832	-3.37154
OG0013833	-3.37154
OG0013834	-6.58573
OG0013835	-3.37154
OG0013836	-7.99406
OG0013837	-3.37154
OG0013838	-3.37154
OG0013839	-3.37154
OG0013840	-3.37154
OG0013841	-5.71726
OG0013842	-3.37154
OG0013843	-3.37154
OG0013844	-3.37154
OG0013845	-3.37154
OG0013846	-3.37154
OG0013847	-5.71726
OG0013848	-3.37154
OG0013849	-3.37154
OG0013850	-7.33347
OG0013851	-3.37154
OG0013852	-3.37154
OG0013853	-3.37154
OG0013854	-3.37154
OG0013855	-3.37154
OG0013856	-3.37154
OG0013857	-8.71725
OG0013858	-3.37154
OG0013859	-3.37154
OG0013860	-3.37154
OG0013861	-3.37154
OG0013862	-3.37154
OG0013863	-3.37154
OG0013864	-5.71726
OG0013865	-3.37154
OG0013866	-3.37154
OG0013867	-3.37154
OG0013868	-3.37154
OG0013869	-3.37154
OG0013870	-3.37154
OG0013871	-3.37154
OG0013872	-7.33347
OG0013873	-5.71726
OG0013874	-5.71726
OG0013875	-3.37154
OG0013876	-3.37154
OG0013877	-3.37154
OG0013878	-3.37154
OG0013879	-5.71726
OG0013880	-3.37154
OG0013881	-3.37154
OG0013882	-5.71726
OG0013883	-3.37154
OG0013884	-3.37154
OG0013885	-3.37154
OG0013886	-3.37154
OG0013887	-3.37154
OG0013888	-3.37154
OG0013889	-3.37154
OG0013890	-3.37154
OG0013891	-3.37154
OG0013892	-3.37154
OG0013893	-3.37154
OG0013894	-3.37154
OG0013895	-3.37154
OG0013896	-3.37154
OG0013897	-3.37154
OG0013898	-3.37154
OG0013899	-3.37154
OG0013900	-3.37154
OG0013901	-3.37154
OG0013902	-3.37154
OG0013903	-3.37154
OG0013904	-3.37154
OG0013905	-3.37154
OG0013906	-3.37154
OG0013907	-3.37154
OG0013908	-3.37154
OG0013909	-3.37154
OG0013910	-3.37154
OG0013911	-3.37154
OG0013912	-3.37154
OG0013913	-3.37154
OG0013914	-3.37154
OG0013915	-3.37154
OG0013916	-3.37154
OG0013917	-3.37154
OG0013918	-5.71726
OG0013919	-7.33347
OG0013920	-3.37154
OG0013921	-5.71726
OG0013922	-5.71726
OG0013923	-3.37154
OG0013924	-3.37154
OG0013925	-3.37154
OG0013926	-5.71726
OG0013927	-3.37154
OG0013928	-3.37154
OG0013929	-3.37154
OG0013930	-3.37154
OG0013931	-3.37154
OG0013932	-3.37154
OG0013933	-3.37154
OG0013934	-3.37154
OG0013935	-3.37154
OG0013936	-3.37154
OG0013937	-3.37154
OG0013938	-3.37154
OG0013939	-3.37154
OG0013940	-3.37154
OG0013941	-3.37154
OG0013942	-3.37154
OG0013943	-3.37154
OG0013944	-3.37154
OG0013945	-3.37154
OG0013946	-3.37154
OG0013947	-3.37154
OG0013948	-5.71726
OG0013949	-3.37154
OG0013950	-3.37154
OG0013951	-5.71726
OG0013952	-5.71726
OG0013953	-3.37154
OG0013954	-5.71726
OG0013955	-3.37154
OG0013956	-3.37154
OG0013957	-5.71726
OG0013958	-3.37154
OG0013959	-3.37154
OG0013960	-3.37154
OG0013961	-3.37154
OG0013962	-3.37154
OG0013963	-3.37154
OG0013964	-3.37154
OG0013965	-3.37154
OG0013966	-5.71726
OG0013967	-3.37154
OG0013968	-3.37154
OG0013969	-5.71726
OG0013970	-3.37154
OG0013971	-5.71726
OG0013972	-3.37154
OG0013973	-3.37154
OG0013974	-5.71726
OG0013975	-3.37154
OG0013976	-5.71726
OG0013977	-3.37154
OG0013978	-5.71726
OG0013979	-3.37154
OG0013980	-3.37154
OG0013981	-3.37154
OG0013982	-3.37154
OG0013983	-5.71726
OG0013984	-3.37154
OG0013985	-3.37154
OG0013986	-5.71726
OG0013987	-3.37154
OG0013988	-3.37154
OG0013989	-3.37154
OG0013990	-3.37154
OG0013991	-3.37154
OG0013992	-3.37154
OG0013993	-3.37154
OG0013994	-3.37154
OG0013995	-3.37154
OG0013996	-3.37154
OG0013997	-3.37154
OG0013998	-3.37154
OG0013999	-3.37154
OG0014000	-3.37154
OG0014001	-3.37154
OG0014002	-3.37154
OG0014003	-3.37154
OG0014004	-5.71726
OG0014005	-5.71726
OG0014006	-3.37154
OG0014007	-3.37154
OG0014008	-3.37154
OG0014009	-3.37154
OG0014010	-3.37154
OG0014011	-3.37154
OG0014012	-3.37154
OG0014013	-5.71726
OG0014014	-3.37154
OG0014015	-5.71726
OG0014016	-3.37154
OG0014017	-3.37154
OG0014018	-3.37154
OG0014019	-6.17029
OG0014020	-3.37154
OG0014021	-3.37154
OG0014022	-3.37154
OG0014023	-3.37154
OG0014024	-3.37154
OG0014025	-3.37154
OG0014026	-3.37154
OG0014027	-3.37154
OG0014028	-5.71726
OG0014029	-3.37154
OG0014030	-5.71726
OG0014031	-3.37154
OG0014032	-5.71726
OG0014033	-3.37154
OG0014034	-3.37154
OG0014035	-3.37154
OG0014036	-5.71726
OG0014037	-3.37154
OG0014038	-3.37154
OG0014039	-3.37154
OG0014040	-3.37154
OG0014041	-3.37154
OG0014042	-5.71726
OG0014043	-3.37154
OG0014044	-3.37154
OG0014045	-3.37154
OG0014046	-3.37154
OG0014047	-4.96602
OG0014048	-3.37154
OG0014049	-5.71726
OG0014050	-3.37154
OG0014051	-5.71726
OG0014052	-3.37154
OG0014053	-3.37154
OG0014054	-3.37154
OG0014055	-3.37154
OG0014056	-5.71726
OG0014057	-3.37154
OG0014058	-5.71726
OG0014059	-3.37154
OG0014060	-3.37154
OG0014061	-5.71726
OG0014062	-3.37154
OG0014063	-3.37154
OG0014064	-3.37154
OG0014065	-3.37154
OG0014066	-3.37154
OG0014067	-3.37154
OG0014068	-3.37154
OG0014069	-3.37154
OG0014070	-3.37154
OG0014071	-3.37154
OG0014072	-3.37154
OG0014073	-3.37154
OG0014074	-5.71726
OG0014075	-3.37154
OG0014076	-7.33347
OG0014077	-3.37154
OG0014078	-3.37154
OG0014079	-3.37154
OG0014080	-3.37154
OG0014081	-3.37154
OG0014082	-5.71726
OG0014083	-3.37154
OG0014084	-3.37154
OG0014085	-3.37154
OG0014086	-3.37154
OG0014087	-3.37154
OG0014088	-3.37154
OG0014089	-3.37154
OG0014090	-3.37154
OG0014091	-5.71726
OG0014092	-3.37154
OG0014093	-3.37154
OG0014094	-3.37154
OG0014095	-3.37154
OG0014096	-3.37154
OG0014097	-3.37154
OG0014098	-5.71726
OG0014099	-3.37154
OG0014100	-3.37154
OG0014101	-3.37154
OG0014102	-3.37154
OG0014103	-3.37154
OG0014104	-3.37154
OG0014105	-7.33347
OG0014106	-3.37154
OG0014107	-3.37154
OG0014108	-3.37154
OG0014109	-3.37154
OG0014110	-5.71726
OG0014111	-3.37154
OG0014112	-3.37154
OG0014113	-3.37154
OG0014114	-3.37154
OG0014115	-3.37154
OG0014116	-5.71726
OG0014117	-5.71726
OG0014118	-3.37154
OG0014119	-3.37154
OG0014120	-3.37154
OG0014121	-7.33347
OG0014122	-3.37154
OG0014123	-3.37154
OG0014124	-3.37154
OG0014125	-3.37154
OG0014126	-3.37154
OG0014127	-3.37154
OG0014128	-5.71726
OG0014129	-3.37154
OG0014130	-3.37154
OG0014131	-3.37154
OG0014132	-3.37154
OG0014133	-3.37154
OG0014134	-3.37154
OG0014135	-3.37154
OG0014136	-3.37154
OG0014137	-3.37154
OG0014138	-3.37154
OG0014139	-3.37154
OG0014140	-3.37154
OG0014141	-3.37154
OG0014142	-3.37154
OG0014143	-3.37154
OG0014144	-3.37154
OG0014145	-3.37154
OG0014146	-3.37154
OG0014147	-3.37154
OG0014148	-3.37154
OG0014149	-3.37154
OG0014150	-3.37154
OG0014151	-3.37154
OG0014152	-3.37154
OG0014153	-3.37154
OG0014154	-3.37154
OG0014155	-3.37154
OG0014156	-3.37154
OG0014157	-3.37154
OG0014158	-3.37154
OG0014159	-3.37154
OG0014160	-3.37154
OG0014161	-3.37154
OG0014162	-3.37154
OG0014163	-3.37154
OG0014164	-5.71726
OG0014165	-3.37154
OG0014166	-3.37154
OG0014167	-3.37154
OG0014168	-3.37154
OG0014169	-5.71726
OG0014170	-3.37154
OG0014171	-3.37154
OG0014172	-3.37154
OG0014173	-7.99406
OG0014174	-3.37154
OG0014175	-3.37154
OG0014176	-5.71726
OG0014177	-3.37154
OG0014178	-3.37154
OG0014179	-3.37154
OG0014180	-3.37154
OG0014181	-3.37154
OG0014182	-3.37154
OG0014183	-3.37154
OG0014184	-3.37154
OG0014185	-3.37154
OG0014186	-3.37154
OG0014187	-3.37154
OG0014188	-3.37154
OG0014189	-5.71726
OG0014190	-3.37154
OG0014191	-3.37154
OG0014192	-3.37154
OG0014193	-5.71726
OG0014194	-8.7039
OG0014195	-3.37154
OG0014196	-3.37154
OG0014197	-3.37154
OG0014198	-5.71726
OG0014199	-3.37154
OG0014200	-3.37154
OG0014201	-3.37154
OG0014202	-3.37154
OG0014203	-5.71726
OG0014204	-8.7039
OG0014205	-3.37154
OG0014206	-3.37154
OG0014207	-3.37154
OG0014208	-3.37154
OG0014209	-3.37154
OG0014210	-3.37154
OG0014211	-3.37154
OG0014212	-3.37154
OG0014213	-3.37154
OG0014214	-3.37154
OG0014215	-3.37154
OG0014216	-3.37154
OG0014217	-3.37154
OG0014218	-3.37154
OG0014219	-5.71726
OG0014220	-5.71726
OG0014221	-3.37154
OG0014222	-3.37154
OG0014223	-3.37154
OG0014224	-3.37154
OG0014225	-3.37154
OG0014226	-3.37154
OG0014227	-3.37154
OG0014228	-3.37154
OG0014229	-3.37154
OG0014230	-3.37154
OG0014231	-7.99406
OG0014232	-3.37154
OG0014233	-3.37154
OG0014234	-5.71726
OG0014235	-3.37154
OG0014236	-3.37154
OG0014237	-3.37154
OG0014238	-3.37154
OG0014239	-3.37154
OG0014240	-3.37154
OG0014241	-3.37154
OG0014242	-5.71726
OG0014243	-3.37154
OG0014244	-3.37154
OG0014245	-3.37154
OG0014246	-3.37154
OG0014247	-3.37154
OG0014248	-3.37154
OG0014249	-3.37154
OG0014250	-3.37154
OG0014251	-3.37154
OG0014252	-5.71726
OG0014253	-5.71726
OG0014254	-3.37154
OG0014255	-3.37154
OG0014256	-3.37154
OG0014257	-5.71726
OG0014258	-3.37154
OG0014259	-3.37154
OG0014260	-3.37154
OG0014261	-3.37154
OG0014262	-3.37154
OG0014263	-3.37154
OG0014264	-3.37154
OG0014265	-3.37154
OG0014266	-3.37154
OG0014267	-3.37154
OG0014268	-3.37154
OG0014269	-3.37154
OG0014270	-5.71726
OG0014271	-5.71726
OG0014272	-5.71726
OG0014273	-3.37154
OG0014274	-3.37154
OG0014275	-3.37154
OG0014276	-3.37154
OG0014277	-5.71726
OG0014278	-3.37154
OG0014279	-3.37154
OG0014280	-5.71726
OG0014281	-3.37154
OG0014282	-3.37154
OG0014283	-3.37154
OG0014284	-3.37154
OG0014285	-3.37154
OG0014286	-3.37154
OG0014287	-3.37154
OG0014288	-3.37154
OG0014289	-5.71726
OG0014290	-8.7039
OG0014291	-3.37154
OG0014292	-3.37154
OG0014293	-3.37154
OG0014294	-3.37154
OG0014295	-3.37154
OG0014296	-5.71726
OG0014297	-3.37154
OG0014298	-3.37154
OG0014299	-3.37154
OG0014300	-3.37154
OG0014301	-3.37154
OG0014302	-3.37154
OG0014303	-3.37154
OG0014304	-3.37154
OG0014305	-5.71726
OG0014306	-3.37154
OG0014307	-3.37154
OG0014308	-3.37154
OG0014309	-3.37154
OG0014310	-3.37154
OG0014311	-3.37154
OG0014312	-5.71726
OG0014313	-13.3194
OG0014314	-3.37154
OG0014315	-3.37154
OG0014316	-3.37154
OG0014317	-5.71726
OG0014318	-3.37154
OG0014319	-3.37154
OG0014320	-3.37154
OG0014321	-3.37154
OG0014322	-3.37154
OG0014323	-3.37154
OG0014324	-3.37154
OG0014325	-3.37154
OG0014326	-5.71726
OG0014327	-3.37154
OG0014328	-3.37154
OG0014329	-3.37154
OG0014330	-4.96602
OG0014331	-3.37154
OG0014332	-3.37154
OG0014333	-3.37154
OG0014334	-3.37154
OG0014335	-3.37154
OG0014336	-3.37154
OG0014337	-3.37154
OG0014338	-5.71726
OG0014339	-3.37154
OG0014340	-3.37154
OG0014341	-3.37154
OG0014342	-3.37154
OG0014343	-4.96602
OG0014344	-3.37154
OG0014345	-3.37154
OG0014346	-3.37154
OG0014347	-3.37154
OG0014348	-5.71726
OG0014349	-3.37154
OG0014350	-3.37154
OG0014351	-3.37154
OG0014352	-5.71726
OG0014353	-7.33347
OG0014354	-3.37154
OG0014355	-3.37154
OG0014356	-3.37154
OG0014357	-3.37154
OG0014358	-3.37154
OG0014359	-3.37154
OG0014360	-3.37154
OG0014361	-3.37154
OG0014362	-3.37154
OG0014363	-5.71726
OG0014364	-3.37154
OG0014365	-3.37154
OG0014366	-3.37154
OG0014367	-5.71726
OG0014368	-3.37154
OG0014369	-3.37154
OG0014370	-3.37154
OG0014371	-3.37154
OG0014372	-3.37154
OG0014373	-3.37154
OG0014374	-3.37154
OG0014375	-5.71726
OG0014376	-3.37154
OG0014377	-3.37154
OG0014378	-3.37154
OG0014379	-3.37154
OG0014380	-3.37154
OG0014381	-5.71726
OG0014382	-3.37154
OG0014383	-3.37154
OG0014384	-3.37154
OG0014385	-3.37154
OG0014386	-3.37154
OG0014387	-3.37154
OG0014388	-3.37154
OG0014389	-3.37154
OG0014390	-3.37154
OG0014391	-3.37154
OG0014392	-3.37154
OG0014393	-8.71725
OG0014394	-3.37154
OG0014395	-3.37154
OG0014396	-3.37154
OG0014397	-3.37154
OG0014398	-3.37154
OG0014399	-5.71726
OG0014400	-3.37154
OG0014401	-3.37154
OG0014402	-3.37154
OG0014403	-3.37154
OG0014404	-3.37154
OG0014405	-3.37154
OG0014406	-3.37154
OG0014407	-3.37154
OG0014408	-3.37154
OG0014409	-3.37154
OG0014410	-3.37154
OG0014411	-5.71726
OG0014412	-3.37154
OG0014413	-3.37154
OG0014414	-3.37154
OG0014415	-3.37154
OG0014416	-5.71726
OG0014417	-3.37154
OG0014418	-5.71726
OG0014419	-3.37154
OG0014420	-3.37154
OG0014421	-5.71726
OG0014422	-3.37154
OG0014423	-5.71726
OG0014424	-3.37154
OG0014425	-3.37154
OG0014426	-3.37154
OG0014427	-5.71726
OG0014428	-3.37154
OG0014429	-3.37154
OG0014430	-3.37154
OG0014431	-3.37154
OG0014432	-3.37154
OG0014433	-3.37154
OG0014434	-5.71726
OG0014435	-3.37154
OG0014436	-3.37154
OG0014437	-3.37154
OG0014438	-3.37154
OG0014439	-3.37154
OG0014440	-3.37154
OG0014441	-3.37154
OG0014442	-8.71725
OG0014443	-5.71726
OG0014444	-3.37154
OG0014445	-3.37154
OG0014446	-3.37154
OG0014447	-3.37154
OG0014448	-3.37154
